Timestamp,City,PM2.5,PM10,NO2,NH3,CO,SO2,O3,PM2.5_was_missing,PM10_was_missing,NO2_was_missing,NH3_was_missing,CO_was_missing,SO2_was_missing,O3_was_missing,AQI,n_avail_sub
2021-07-10,Delhi,38.89,67.08,45.68,53.11,1.4,27.41,58.97,0,0,0,0,0,0,0,67.33333333333333,7
2021-07-11,Delhi,44.84,69.34,30.88,37.53,0.82,21.4,57.61,0,0,0,0,0,0,0,74.38482758620691,7
2021-07-12,Delhi,35.03,57.16,31.68,24.83,0.81,18.5,38.4,0,0,0,0,0,0,0,57.80931034482759,7
2021-07-13,Delhi,28.9,49.46,37.68,23.32,0.89,17.78,21.92,0,0,0,0,0,0,0,49.46,7
2021-07-14,Delhi,40.21,64.31,42.69,30.16,1.07,43.01,23.4,0,0,0,0,0,0,0,66.56172413793104,6
2021-07-15,Delhi,40.55,72.43,42.89,44.33,2.07,10.42,41.98,0,0,0,0,0,0,0,72.43,6
2021-07-16,Delhi,47.51,96.7,46.44,37.96,1.05,13.11,63.26,0,0,0,0,0,0,0,96.7,6
2021-07-17,Delhi,52.0,92.48,37.78,36.24,0.83,14.02,77.09,0,0,0,0,0,0,0,92.48,7
2021-07-18,Delhi,34.41,73.83,36.72,28.11,0.85,10.79,57.0,0,0,0,0,0,0,0,73.83,7
2021-07-19,Delhi,16.12,27.1,27.96,27.36,0.9,9.3,34.39,0,0,0,0,0,0,0,45.0,7
2021-07-20,Delhi,39.43,67.24,40.71,24.95,1.07,12.38,39.11,0,0,0,0,0,0,0,67.24,5
2021-07-21,Delhi,43.3,92.51,44.02,28.01,1.07,10.33,51.02,0,0,0,0,0,0,0,92.51,6
2021-07-22,Delhi,29.16,66.16,32.45,29.5,0.94,11.68,36.2,0,0,0,0,0,0,0,66.16,7
2021-07-23,Delhi,35.49,71.66,36.9,31.91,0.98,14.64,34.15,0,0,0,0,0,0,0,71.66,7
2021-07-24,Delhi,58.46,118.96,48.9,34.04,1.08,15.1,24.21,0,0,0,0,0,0,0,112.9331543624161,6
2021-07-25,Delhi,50.39,102.39,39.46,39.33,0.92,13.59,32.1,0,0,0,0,0,0,0,101.92355704697987,7
2021-07-26,Delhi,52.36,92.86,39.55,35.37,0.95,16.76,26.18,0,0,0,0,0,0,0,92.86,7
2021-07-27,Delhi,38.66,59.21,30.16,33.42,0.85,12.8,13.1,0,0,0,0,0,0,0,63.94275862068965,7
2021-07-28,Delhi,19.51,31.86,24.98,26.81,0.75,8.73,9.35,0,0,0,0,0,0,0,37.5,7
2021-07-29,Delhi,29.55,69.22,31.33,24.37,0.99,13.87,22.4,0,0,0,0,0,0,0,69.22,7
2021-07-30,Delhi,42.95,75.03,36.69,25.66,0.89,11.69,21.98,0,0,0,0,0,0,0,75.03,7
2021-07-31,Delhi,28.96,77.62,38.11,28.55,1.02,15.01,30.01,0,0,0,0,0,0,0,77.62,6
2021-08-01,Delhi,39.01,92.59,39.73,29.89,1.2,18.28,27.11,0,0,0,0,0,0,0,92.59,7
2021-08-02,Delhi,48.96,102.41,41.98,32.42,1.39,16.85,41.02,0,0,0,0,0,0,0,101.93684563758389,7
2021-08-03,Delhi,32.23,80.33,36.09,29.06,0.91,13.87,22.58,0,0,0,0,0,0,0,80.33,7
2021-08-04,Delhi,31.31,85.27,38.56,27.99,0.93,12.67,38.93,0,0,0,0,0,0,0,85.27,7
2021-08-05,Delhi,44.23,113.74,35.89,31.35,0.82,21.54,41.52,0,0,0,0,0,0,0,109.4648322147651,7
2021-08-06,Delhi,49.85,114.89,40.32,36.17,0.94,16.2,30.75,0,0,0,0,0,0,0,110.22892617449665,6
2021-08-07,Delhi,44.49,106.67,46.61,30.67,1.05,21.27,21.31,0,0,0,0,0,0,0,104.76731543624162,6
2021-08-08,Delhi,68.52,123.07,45.01,34.51,1.24,22.35,26.97,0,0,0,0,0,0,0,126.67172413793102,7
2021-08-09,Delhi,65.04,111.12,43.2,33.72,1.04,20.36,35.05,0,0,0,0,0,0,0,114.79172413793106,6
2021-08-10,Delhi,37.67,128.97,28.06,30.32,0.8,15.57,30.16,0,0,0,0,0,0,0,119.58409395973155,7
2021-08-11,Delhi,28.26,117.29,21.49,30.4,0.64,13.16,27.82,0,0,0,0,0,0,0,111.82355704697987,7
2021-08-12,Delhi,23.88,135.06,24.12,24.14,0.56,13.33,37.08,0,0,0,0,0,0,0,123.63046979865771,7
2021-08-13,Delhi,25.92,106.04,22.56,25.16,0.52,10.46,37.09,0,0,0,0,0,0,0,104.34872483221477,7
2021-08-14,Delhi,23.34,114.96,24.72,23.46,0.42,20.48,37.0,0,0,0,0,0,0,0,110.27543624161073,7
2021-08-15,Delhi,23.45,117.44,20.75,24.55,0.43,17.67,38.08,0,0,0,0,0,0,0,111.92322147651007,7
2021-08-16,Delhi,28.46,132.07,25.68,24.45,0.45,20.97,41.11,0,0,0,0,0,0,0,121.6438255033557,7
2021-08-17,Delhi,45.09,150.24,34.94,26.55,0.44,16.39,40.42,0,0,0,0,0,0,0,133.7165100671141,7
2021-08-18,Delhi,57.24,169.94,37.87,22.44,0.59,13.45,63.46,0,0,0,0,0,0,0,146.80577181208054,7
2021-08-19,Delhi,84.81,216.78,51.54,20.09,0.77,15.96,29.86,0,0,0,0,0,0,0,182.28241379310344,7
2021-08-20,Delhi,49.65,105.92,34.67,27.98,0.64,17.52,8.93,0,0,0,0,0,0,0,104.26899328859061,7
2021-08-21,Delhi,32.49,60.05,35.95,23.67,0.71,15.97,17.91,0,0,0,0,0,0,0,60.05,7
2021-08-22,Delhi,41.05,70.95,28.45,19.09,0.61,15.38,30.0,0,0,0,0,0,0,0,70.95,7
2021-08-23,Delhi,44.35,81.26,30.03,19.21,0.58,12.24,40.26,0,0,0,0,0,0,0,81.26,7
2021-08-24,Delhi,62.27,115.93,34.07,21.96,0.68,11.76,26.37,0,0,0,0,0,0,0,110.91993288590605,7
2021-08-25,Delhi,41.01,123.55,22.41,21.97,0.5,10.72,32.01,0,0,0,0,0,0,0,115.98288590604027,7
2021-08-26,Delhi,35.33,119.28,20.99,17.72,0.49,13.28,37.44,0,0,0,0,0,0,0,113.14577181208054,7
2021-08-27,Delhi,42.74,172.68,27.01,16.57,0.51,16.21,44.14,0,0,0,0,0,0,0,148.62630872483223,7
2021-08-28,Delhi,54.0,150.05,40.22,18.14,0.63,15.35,41.14,0,0,0,0,0,0,0,133.59026845637584,6
2021-08-29,Delhi,67.18,135.18,30.22,23.03,0.61,13.53,66.43,0,0,0,0,0,0,0,123.71020134228189,7
2021-08-30,Delhi,35.82,92.97,27.4,21.04,0.56,12.5,39.16,0,0,0,0,0,0,0,92.97,7
2021-08-31,Delhi,28.03,68.27,32.05,18.25,0.67,18.64,17.48,0,0,0,0,0,0,0,68.27,7
2021-09-01,Delhi,30.11,63.75,31.89,17.56,0.67,15.22,14.9,0,0,0,0,0,0,0,63.75,6
2021-09-02,Delhi,43.65,86.47,37.92,16.54,0.79,12.38,29.0,0,0,0,0,0,0,0,86.47,7
2021-09-03,Delhi,33.11,69.31,30.65,15.55,0.59,11.92,43.43,0,0,0,0,0,0,0,69.31,7
2021-09-04,Delhi,40.6,87.36,39.49,17.61,0.72,11.96,36.85,0,0,0,0,0,0,0,87.36,7
2021-09-05,Delhi,54.83,104.05,41.96,18.32,0.86,15.01,43.57,0,0,0,0,0,0,0,103.02651006711409,7
2021-09-06,Delhi,81.85,153.96,48.45,19.99,0.88,12.55,59.6,0,0,0,0,0,0,0,172.17758620689654,7
2021-09-07,Delhi,53.39,102.32,35.36,23.91,0.54,16.52,34.18,0,0,0,0,0,0,0,101.87704697986577,7
2021-09-08,Delhi,34.93,77.97,33.41,21.59,1.02,10.91,26.44,0,0,0,0,0,0,0,77.97,6
2021-09-09,Delhi,41.57,85.32,37.34,19.8,2.21,15.51,27.45,0,0,0,0,0,0,0,102.37848101265823,7
2021-09-10,Delhi,44.87,87.7,34.8,18.24,0.42,18.36,31.47,0,0,0,0,0,0,0,87.7,7
2021-09-11,Delhi,33.49,45.19,34.8,16.22,0.5,17.9,28.79,0,0,0,0,0,0,0,55.20724137931035,7
2021-09-12,Delhi,40.65,63.75,32.03,14.43,0.41,20.1,49.65,0,0,0,0,0,0,0,67.3051724137931,7
2021-09-13,Delhi,50.38,94.64,33.7,16.4,0.5,12.67,31.18,0,0,0,0,0,0,0,94.64,7
2021-09-14,Delhi,37.27,97.65,35.06,16.59,0.5,20.12,22.4,0,0,0,0,0,0,0,97.65,7
2021-09-15,Delhi,27.55,76.88,35.14,15.22,0.43,19.66,36.84,0,0,0,0,0,0,0,76.88,7
2021-09-16,Delhi,30.17,68.66,34.7,14.59,0.44,19.55,18.18,0,0,0,0,0,0,0,68.66,6
2021-09-17,Delhi,32.42,79.68,31.48,12.88,0.43,16.54,22.52,0,0,0,0,0,0,0,79.68,7
2021-09-18,Delhi,41.14,93.19,34.9,12.97,0.49,20.07,32.74,0,0,0,0,0,0,0,93.19,7
2021-09-19,Delhi,34.96,80.62,27.67,12.59,0.35,16.83,44.99,0,0,0,0,0,0,0,80.62,7
2021-09-20,Delhi,38.32,86.56,30.68,12.63,0.42,17.58,40.74,0,0,0,0,0,0,0,86.56,7
2021-09-21,Delhi,35.71,79.57,31.28,12.52,0.43,15.0,31.81,0,0,0,0,0,0,0,79.57,7
2021-09-22,Delhi,33.04,78.25,36.43,13.36,0.47,16.47,26.04,0,0,0,0,0,0,0,78.25,7
2021-09-23,Delhi,28.39,61.46,23.56,12.24,0.31,19.2,38.47,0,0,0,0,0,0,0,61.46,7
2021-09-24,Delhi,36.59,85.14,36.62,11.3,0.52,22.59,24.16,0,0,0,0,0,0,0,85.14,7
2021-09-25,Delhi,43.78,93.25,33.42,11.74,0.41,20.36,31.03,0,0,0,0,0,0,0,93.25,7
2021-09-26,Delhi,49.48,95.22,33.23,11.69,0.41,19.5,43.52,0,0,0,0,0,0,0,95.22,7
2021-09-27,Delhi,59.34,118.07,35.44,11.59,0.46,19.38,45.38,0,0,0,0,0,0,0,112.34181208053691,7
2021-09-28,Delhi,53.64,125.73,40.42,13.42,0.52,18.31,38.79,0,0,0,0,0,0,0,117.4313422818792,6
2021-09-29,Delhi,34.52,90.86,35.35,13.72,0.45,20.36,28.8,0,0,0,0,0,0,0,90.86,7
2021-09-30,Delhi,35.5,80.94,30.97,12.68,0.36,17.46,44.59,0,0,0,0,0,0,0,80.94,7
2021-10-01,Delhi,51.24,114.6,47.28,12.73,0.54,19.83,55.18,0,0,0,0,0,0,0,110.03624161073824,7
2021-10-02,Delhi,64.72,127.15,30.74,14.83,0.36,17.2,48.8,0,0,0,0,0,0,0,118.3748322147651,7
2021-10-03,Delhi,47.56,106.54,22.72,13.58,0.33,18.55,38.5,0,0,0,0,0,0,0,104.68093959731544,7
2021-10-04,Delhi,32.65,85.55,24.72,12.38,0.31,18.14,38.83,0,0,0,0,0,0,0,85.55,7
2021-10-05,Delhi,49.45,123.2,33.24,12.13,0.42,17.55,55.44,0,0,0,0,0,0,0,115.7503355704698,7
2021-10-06,Delhi,54.48,114.96,27.91,13.33,0.46,16.33,50.58,0,0,0,0,0,0,0,110.27543624161073,6
2021-10-07,Delhi,67.61,147.12,31.59,13.3,0.46,19.7,76.57,0,0,0,0,0,0,0,131.6434899328859,7
2021-10-08,Delhi,72.96,193.66,43.26,12.36,0.64,13.8,90.76,0,0,0,0,0,0,0,162.5660402684564,7
2021-10-09,Delhi,77.56,198.0,45.15,14.0,0.58,19.76,58.78,0,0,0,0,0,0,0,165.4496644295302,7
2021-10-10,Delhi,76.37,193.21,51.62,16.86,0.72,20.41,50.5,0,0,0,0,0,0,0,162.26704697986577,6
2021-10-11,Delhi,74.68,186.35,51.94,17.1,0.63,19.44,43.12,0,0,0,0,0,0,0,157.70906040268457,7
2021-10-12,Delhi,84.06,170.24,53.07,17.46,0.66,18.06,49.5,0,0,0,0,0,0,0,179.72206896551725,7
2021-10-13,Delhi,82.01,165.89,43.87,15.01,0.43,16.46,72.52,0,0,0,0,0,0,0,172.7237931034483,7
2021-10-14,Delhi,79.91,161.41,45.87,14.03,0.47,22.55,66.72,0,0,0,0,0,0,0,165.5548275862069,7
2021-10-15,Delhi,101.06,178.64,57.87,16.39,0.7,21.8,61.0,0,0,0,0,0,0,0,235.34275862068966,7
2021-10-16,Delhi,179.38,269.38,76.38,16.39,0.89,23.61,31.01,0,0,0,0,0,0,0,345.80325581395346,7
2021-10-17,Delhi,171.7,244.11,44.73,26.67,0.6,14.96,14.39,0,0,0,0,0,0,0,339.9093023255814,7
2021-10-18,Delhi,24.78,36.21,31.15,15.05,0.36,18.14,15.75,0,0,0,0,0,0,0,41.300000000000004,7
2021-10-19,Delhi,67.45,113.22,37.14,13.18,0.48,20.05,26.62,0,0,0,0,0,0,0,123.01896551724138,7
2021-10-20,Delhi,116.81,195.55,52.52,16.36,0.84,22.86,38.03,0,0,0,0,0,0,0,289.11,7
2021-10-21,Delhi,82.42,225.09,50.77,18.56,0.68,19.78,33.5,0,0,0,0,0,0,0,183.44906040268455,7
2021-10-22,Delhi,65.22,199.75,49.88,19.03,0.86,20.42,35.0,0,0,0,0,0,0,0,166.61241610738256,7
2021-10-23,Delhi,62.4,161.25,54.53,18.58,0.5,17.05,38.6,0,0,0,0,0,0,0,141.03187919463087,7
2021-10-24,Delhi,72.36,148.62,46.29,17.34,0.6,18.39,47.16,0,0,0,0,0,0,0,139.7806896551724,7
2021-10-25,Delhi,47.38,101.48,48.76,14.68,0.53,17.67,27.9,0,0,0,0,0,0,0,101.31892617449665,7
2021-10-26,Delhi,77.98,160.88,51.96,15.39,0.65,21.14,23.53,0,0,0,0,0,0,0,158.96620689655174,7
2021-10-27,Delhi,127.4,251.57,64.75,18.14,0.7,26.2,25.35,0,0,0,0,0,0,0,305.9116279069768,7
2021-10-28,Delhi,150.72,265.83,63.26,20.61,0.9,19.94,28.73,0,0,0,0,0,0,0,323.80837209302325,7
2021-10-29,Delhi,152.62,262.56,67.79,21.86,1.25,24.16,27.8,0,0,0,0,0,0,0,325.266511627907,7
2021-10-30,Delhi,136.07,244.49,69.25,21.81,0.83,23.57,23.93,0,0,0,0,0,0,0,312.5653488372093,7
2021-10-31,Delhi,156.7,307.82,61.78,23.27,1.28,21.67,32.23,0,0,0,0,0,0,0,328.39767441860465,7
2021-11-01,Delhi,142.08,281.51,82.25,23.8,1.36,18.47,24.58,0,0,0,0,0,0,0,317.1776744186047,7
2021-11-02,Delhi,130.94,253.54,79.26,23.81,0.95,21.79,25.75,0,0,0,0,0,0,0,308.62837209302324,7
2021-11-03,Delhi,163.73,301.46,86.94,25.71,1.78,21.83,21.97,0,0,0,0,0,0,0,333.79279069767443,7
2021-11-04,Delhi,374.93,481.11,74.82,29.68,1.32,21.81,20.9,0,0,0,0,0,0,0,450.2733734939759,7
2021-11-05,Delhi,495.66,510.42,56.0,32.05,1.73,27.54,13.99,0,0,0,0,0,0,0,498.2744578313253,7
2021-11-06,Delhi,354.36,447.59,62.44,28.09,1.24,20.87,15.99,0,0,0,0,0,0,0,442.09493975903615,7
2021-11-07,Delhi,301.02,410.36,67.74,27.09,1.11,21.22,16.49,0,0,0,0,0,0,0,420.88746987951805,7
2021-11-08,Delhi,288.28,395.47,78.13,27.6,0.97,21.47,14.8,0,0,0,0,0,0,0,415.8221686746988,7
2021-11-09,Delhi,299.89,421.32,77.86,27.95,1.44,19.47,13.26,0,0,0,0,0,0,0,420.43819277108435,7
2021-11-10,Delhi,254.36,379.24,82.0,28.64,1.72,20.07,15.89,0,0,0,0,0,0,0,402.33590361445783,7
2021-11-11,Delhi,351.69,508.52,78.59,31.71,2.14,17.0,6.11,0,0,0,0,0,0,0,446.411124260355,7
2021-11-12,Delhi,468.2,614.73,83.19,34.81,2.54,23.46,8.59,0,0,0,0,0,0,0,500.0,7
2021-11-13,Delhi,313.98,444.17,73.96,30.66,2.06,20.27,8.92,0,0,0,0,0,0,0,426.0402409638554,6
2021-11-14,Delhi,221.54,346.19,73.12,29.05,1.93,21.08,9.5,0,0,0,0,0,0,0,378.1586046511628,7
2021-11-15,Delhi,238.64,360.09,83.32,28.87,1.66,20.53,8.51,0,0,0,0,0,0,0,391.28186046511627,7
2021-11-16,Delhi,276.36,389.97,82.59,28.44,1.32,16.21,9.15,0,0,0,0,0,0,0,411.08289156626506,7
2021-11-17,Delhi,246.35,369.58,81.75,29.5,1.97,23.18,6.78,0,0,0,0,0,0,0,397.1988372093023,7
2021-11-18,Delhi,275.04,408.6,99.35,30.97,2.7,20.26,11.33,0,0,0,0,0,0,0,410.55807228915666,7
2021-11-19,Delhi,280.31,386.52,94.21,39.61,2.0,25.94,37.35,0,0,0,0,0,0,0,412.6533734939759,7
2021-11-20,Delhi,250.65,346.82,93.13,35.12,1.99,25.25,41.93,0,0,0,0,0,0,0,296.82,6
2021-11-21,Delhi,202.48,268.84,82.53,29.68,1.05,20.84,34.81,0,0,0,0,0,0,0,363.5311627906977,6
2021-11-22,Delhi,150.03,243.73,66.98,24.25,0.73,24.15,37.2,0,0,0,0,0,0,0,323.2788372093023,7
2021-11-23,Delhi,173.93,271.17,64.09,26.53,1.8,23.63,42.5,0,0,0,0,0,0,0,341.62069767441864,7
2021-11-24,Delhi,273.36,365.12,109.0,34.31,2.52,19.08,33.99,0,0,0,0,0,0,0,409.89012048192774,7
2021-11-25,Delhi,354.66,344.04,94.35,32.84,1.76,11.99,35.51,0,0,0,0,0,0,0,442.2142168674699,7
2021-11-26,Delhi,287.02,456.18,204.2,32.1,3.74,21.81,55.16,0,0,0,0,0,0,0,415.75041420118345,7
2021-11-27,Delhi,327.71,476.29,72.81,28.83,2.13,17.17,61.41,0,0,0,0,0,0,0,431.499156626506,7
2021-11-28,Delhi,391.5,577.73,58.83,27.68,1.68,19.45,28.76,0,0,0,0,0,0,0,486.9542603550296,7
2021-11-29,Delhi,221.27,352.85,58.14,26.48,1.02,17.5,34.59,0,0,0,0,0,0,0,377.9513953488372,6
2021-11-30,Delhi,209.83,344.09,50.54,24.97,2.26,19.4,32.62,0,0,0,0,0,0,0,369.1718604651163,7
2021-12-01,Delhi,303.59,466.32,67.75,28.96,1.85,20.48,16.47,0,0,0,0,0,0,0,421.90927710843374,7
2021-12-02,Delhi,340.27,409.73,54.67,30.58,1.26,22.57,11.7,0,0,0,0,0,0,0,436.49289156626503,7
2021-12-03,Delhi,252.15,303.12,50.81,28.0,0.95,17.36,21.56,0,0,0,0,0,0,0,401.45722891566265,7
2021-12-04,Delhi,220.58,261.11,50.2,29.03,2.23,17.05,24.36,0,0,0,0,0,0,0,377.4218604651163,7
2021-12-05,Delhi,226.36,262.17,67.41,29.65,1.32,23.31,47.78,0,0,0,0,0,0,0,381.8576744186047,7
2021-12-06,Delhi,143.36,232.96,48.12,30.21,0.65,19.58,21.23,0,0,0,0,0,0,0,318.16,7
2021-12-07,Delhi,131.26,210.39,44.44,27.3,0.33,17.9,19.14,0,0,0,0,0,0,0,308.8739534883721,7
2021-12-08,Delhi,142.24,239.48,44.92,25.18,0.68,20.01,27.65,0,0,0,0,0,0,0,317.3004651162791,7
2021-12-09,Delhi,196.11,319.94,51.27,26.01,1.21,20.24,23.2,0,0,0,0,0,0,0,358.6425581395349,7
2021-12-10,Delhi,174.12,285.44,52.21,25.44,0.99,19.66,19.96,0,0,0,0,0,0,0,341.766511627907,7
2021-12-11,Delhi,149.08,256.51,45.12,22.51,1.53,22.23,20.58,0,0,0,0,0,0,0,322.54976744186047,7
2021-12-12,Delhi,162.74,285.97,49.83,22.64,0.37,21.69,19.02,0,0,0,0,0,0,0,333.033023255814,7
2021-12-13,Delhi,246.47,393.32,55.88,25.92,1.33,18.25,22.97,0,0,0,0,0,0,0,397.29093023255814,7
2021-12-14,Delhi,296.88,444.3,61.15,27.61,2.55,19.54,28.25,0,0,0,0,0,0,0,419.2414457831325,7
2021-12-15,Delhi,219.49,327.86,55.61,24.83,1.775,20.36,14.98,0,0,0,0,1,0,0,376.5853488372093,7
2021-12-16,Delhi,255.65,386.6,60.15,25.45,1.0,16.22,12.14,0,0,0,0,0,0,0,402.8487951807229,7
2021-12-17,Delhi,172.88,260.66,40.99,22.84,0.95,13.3,11.25,0,0,0,0,0,0,0,340.81488372093025,6
2021-12-18,Delhi,160.46,241.03,38.86,24.9,0.65,16.97,2.27,0,0,0,0,0,0,0,331.2832558139535,7
2021-12-19,Delhi,169.63,262.61,50.55,25.37,0.69,26.04,3.55,0,0,0,0,0,0,0,338.3206976744186,7
2021-12-20,Delhi,240.58,315.55,57.31,29.8,1.96,38.11,4.54,0,0,0,0,0,0,0,392.7706976744186,7
2021-12-21,Delhi,461.14,396.8,74.85,37.65,3.17,28.8,6.41,0,0,0,0,0,0,0,484.54963855421687,7
2021-12-22,Delhi,410.97,580.52,81.74,36.65,3.02,23.31,6.62,0,0,0,0,0,0,0,488.58863905325444,7
2021-12-23,Delhi,420.31,534.97,88.25,38.62,2.14,27.23,25.43,0,0,0,0,0,0,0,468.31602409638555,7
2021-12-24,Delhi,293.54,437.7,78.18,36.74,1.63,19.57,6.98,0,0,0,0,0,0,0,417.91349397590363,7
2021-12-25,Delhi,493.36,640.77,84.6,42.84,2.78,26.55,10.54,0,0,0,0,0,0,0,500.0,7
2021-12-26,Delhi,462.73,603.71,79.48,42.7,0.46,21.05,11.21,0,0,0,0,0,0,0,500.0,7
2021-12-27,Delhi,155.52,251.35,57.48,35.02,1.04,19.03,6.86,0,0,0,0,0,0,0,327.49209302325585,6
2021-12-28,Delhi,191.87,289.28,65.34,34.72,0.79,14.53,4.34,0,0,0,0,0,0,0,355.3886046511628,7
2021-12-29,Delhi,164.19,261.06,52.65,31.61,0.86,18.34,5.9,0,0,0,0,0,0,0,334.14581395348836,7
2021-12-30,Delhi,189.98,314.06,54.83,29.14,1.04,18.27,6.7,0,0,0,0,0,0,0,353.9381395348837,6
2021-12-31,Delhi,211.94,339.21,57.14,29.29,0.94,15.93,7.17,0,0,0,0,0,0,0,370.7911627906977,7
2022-01-01,Delhi,325.24,452.46,59.55,32.34,1.23,16.11,8.32,0,0,0,0,0,0,0,430.51710843373496,7
2022-01-02,Delhi,362.41,474.39,59.76,33.36,1.33,19.14,8.01,0,0,0,0,0,0,0,445.29554216867473,7
2022-01-03,Delhi,305.9,440.18,61.48,32.05,1.12,16.4,8.35,0,0,0,0,0,0,0,422.8277108433735,7
2022-01-04,Delhi,278.22,390.56,59.2,32.64,1.54,21.13,6.57,0,0,0,0,0,0,0,411.82240963855423,7
2022-01-05,Delhi,338.64,430.59,63.73,36.0,1.35,15.1,14.04,0,0,0,0,0,0,0,435.8448192771084,6
2022-01-06,Delhi,127.76,173.9,47.82,29.87,0.51,12.52,4.81,0,0,0,0,0,0,0,306.1879069767442,7
2022-01-07,Delhi,84.46,122.26,40.6,28.15,0.36,15.54,5.5,0,0,0,0,0,0,0,181.08758620689653,6
2022-01-08,Delhi,49.53,66.93,39.64,28.3,0.26,14.67,6.01,0,0,0,0,0,0,0,82.3093103448276,7
2022-01-09,Delhi,51.11,68.3,32.58,26.12,0.26,15.22,6.68,0,0,0,0,0,0,0,84.97896551724138,7
2022-01-10,Delhi,115.35,157.67,36.32,22.38,0.45,15.49,10.27,0,0,0,0,0,0,0,284.1258620689655,7
2022-01-11,Delhi,105.42,149.16,34.95,20.45,1.0,15.22,9.7,0,0,0,0,0,0,0,250.22689655172414,7
2022-01-12,Delhi,146.38,214.39,36.18,20.73,1.38,21.44,7.79,0,0,0,0,0,0,0,320.47767441860464,7
2022-01-13,Delhi,257.86,376.78,48.31,23.28,1.66,15.29,7.58,0,0,0,0,0,0,0,403.7274698795181,7
2022-01-14,Delhi,242.43,363.65,48.03,22.38,1.0899999999999999,15.15,8.07,0,0,0,0,1,0,0,394.1904651162791,6
2022-01-15,Delhi,147.12,203.26,30.79,19.93,0.52,10.01,11.12,0,0,0,0,0,0,0,321.04558139534885,7
2022-01-16,Delhi,167.41,237.12,32.66,22.69,2.01,15.12,21.25,0,0,0,0,0,0,0,336.61697674418605,6
2022-01-17,Delhi,236.97,356.27,57.13,26.51,1.58,19.72,15.86,0,0,0,0,0,0,0,390.00023255813954,7
2022-01-18,Delhi,217.81,314.73,55.98,31.89,1.73,13.01,17.61,0,0,0,0,0,0,0,375.2960465116279,7
2022-01-19,Delhi,236.62,358.84,65.31,34.51,2.22,11.69,18.87,0,0,0,0,0,0,0,389.73162790697677,7
2022-01-20,Delhi,313.27,474.92,79.39,38.65,2.17,15.54,11.67,0,0,0,0,0,0,0,426.72828402366866,7
2022-01-21,Delhi,235.12,346.58,79.08,36.96,2.51,11.25,16.88,0,0,0,0,0,0,0,388.5804651162791,7
2022-01-22,Delhi,147.71,190.85,64.17,36.47,1.49,12.96,14.01,0,0,0,0,0,0,0,321.49837209302325,7
2022-01-23,Delhi,139.68,188.22,48.68,36.33,1.36,25.89,15.25,0,0,0,0,0,0,0,315.33581395348835,7
2022-01-24,Delhi,129.35,209.1,58.88,36.28,1.68,19.44,10.71,0,0,0,0,0,0,0,307.40813953488373,7
2022-01-25,Delhi,134.27,236.22,51.83,35.1,3.33,22.75,9.66,0,0,0,0,0,0,0,311.1839534883721,7
2022-01-26,Delhi,154.37,238.0,51.84,33.96,2.22,41.18,14.91,0,0,0,0,0,0,0,326.6095348837209,7
2022-01-27,Delhi,140.69,220.18,63.43,33.33,2.31,14.79,20.96,0,0,0,0,0,0,0,316.11093023255813,7
2022-01-28,Delhi,119.51,207.95,69.45,31.67,1.52,17.57,29.22,0,0,0,0,0,0,0,298.32724137931035,7
2022-01-29,Delhi,135.2,237.82,71.9,33.58,1.7,21.97,22.38,0,0,0,0,0,0,0,311.89767441860465,7
2022-01-30,Delhi,162.51,253.58,70.24,34.15,1.56,15.45,30.47,0,0,0,0,0,1,0,332.85651162790697,7
2022-01-31,Delhi,271.89,404.39,84.12,39.6,2.49,8.93,15.44,0,0,0,0,0,0,0,409.3056626506024,7
2022-02-01,Delhi,238.02,338.23,73.78,41.66,2.15,10.86,15.19,0,0,0,0,0,0,0,390.8060465116279,7
2022-02-02,Delhi,193.15,277.43,76.54,37.68,1.69,15.98,31.04,0,0,0,0,0,0,0,356.3709302325581,7
2022-02-03,Delhi,166.18,219.68,66.19,35.42,2.31,11.8,12.58,0,0,0,0,0,0,0,335.673023255814,7
2022-02-04,Delhi,71.91,124.72,55.52,33.07,1.75,11.51,16.85,0,0,0,0,0,0,0,138.24448275862068,7
2022-02-05,Delhi,162.91,264.52,74.72,35.24,2.51,11.97,15.41,0,0,0,0,0,0,0,333.163488372093,7
2022-02-06,Delhi,241.62,382.74,82.95,36.52,3.24,13.53,19.73,0,0,0,0,0,0,0,393.56883720930233,7
2022-02-07,Delhi,123.52,234.45,87.02,36.04,1.53,16.76,20.83,0,0,0,0,0,0,0,302.9339534883721,7
2022-02-08,Delhi,172.04,326.72,93.9,41.72,2.62,16.794,13.64,0,0,0,0,0,1,0,340.17023255813956,7
2022-02-09,Delhi,113.23,209.5,80.31,38.61,1.02,16.828,11.62,0,0,0,0,0,1,0,276.88862068965517,5
2022-02-10,Delhi,83.13,180.19,63.69,34.2,1.51,16.862000000000002,24.37,0,0,0,0,0,1,0,176.54724137931032,7
2022-02-11,Delhi,83.59,185.28,65.6,29.64,2.11,16.896,25.29,0,0,0,0,0,1,0,178.11758620689656,7
2022-02-12,Delhi,95.09,201.73,60.87,28.51,1.78,16.93,41.4,0,0,0,0,0,0,0,214.96241379310345,7
2022-02-13,Delhi,142.24,295.0,70.98,33.7,2.79,16.26,33.48,0,0,0,0,0,0,0,317.3004651162791,7
2022-02-14,Delhi,87.1,274.05,67.97,30.71,2.54,14.93,52.78,0,0,0,0,0,0,0,224.05,7
